industry_code,StateName,Date,industry_name,area_fips,own_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,StateInitial,FIPS,lfo,estab_f,rcptot_n_f,rcptot_f,rcptot,category,Total_Number_of_Farms,Total_Number_of_Workers,Total_Number_of_Operators,N_BREAK
311,Kansas,1/1/2011,Food Manufacturing,20000,5,55,0,2011,A, ,622,31659,1272911138,289654684,10515166,781,40596,KS,20, , , , ,10046,Food Processing and Manufacturing, , , ,2
311,Kansas,1/1/2012,Food Manufacturing,20000,5,55,0,2012,A, ,672,31046,1228038445,278817532,9013902,769,40005,KS,20, , , , ,13051,Food Processing and Manufacturing, , , ,2
311,Kansas,1/1/2013,Food Manufacturing,20000,5,55,0,2013,A, ,326,31002,1301260564,292600351,10263689,807,41973,KS,20, , , , , ,Food Processing and Manufacturing, , , ,1
311,Kentucky,1/1/2009,Food Manufacturing,21000,5,55,0,2009,A, ,615,25430,982231354,235147362,6984072,752,39125,KY,21, , , , ,11674,Food Processing and Manufacturing, , , ,2
311,Kentucky,1/1/2010,Food Manufacturing,21000,5,55,0,2010,A, ,675,25995,1032749760,246316274,7308670,775,40321,KY,21, , , , ,12543,Food Processing and Manufacturing, , , ,2
311,Kentucky,1/1/2011,Food Manufacturing,21000,5,55,0,2011,A, ,686,26618,1057685446,245448729,7462137,776,40337,KY,21, , , , ,15387,Food Processing and Manufacturing, , , ,2
311,Kentucky,1/1/2012,Food Manufacturing,21000,5,55,0,2012,A, ,745,26906,1078012347,271640633,7825653,784,40746,KY,21, , , , ,16139,Food Processing and Manufacturing, , , ,2
311,Kentucky,1/1/2013,Food Manufacturing,21000,5,55,0,2013,A, ,309,26521,1118688924,282689930,8944744,811,42182,KY,21, , , , , ,Food Processing and Manufacturing, , , ,1
311,Louisiana,1/1/2009,Food Manufacturing,22000,5,55,0,2009,A, ,950,16466,562043590,141294548,2367739,678,35256,LA,22, , , , ,16543,Food Processing and Manufacturing, , , ,2
311,Louisiana,1/1/2010,Food Manufacturing,22000,5,55,0,2010,A, ,1044,16667,588730761,152601213,3016236,706,36688,LA,22, , , , ,24195,Food Processing and Manufacturing, , , ,2
311,Louisiana,1/1/2011,Food Manufacturing,22000,5,55,0,2011,A, ,1107,17008,611388473,153990979,3625631,720,37456,LA,22, , , , ,24212,Food Processing and Manufacturing, , , ,2
311,Louisiana,1/1/2012,Food Manufacturing,22000,5,55,0,2012,A, ,1091,17158,634579685,158116142,3474253,739,38454,LA,22, , , , ,24710,Food Processing and Manufacturing, , , ,2
311,Louisiana,1/1/2013,Food Manufacturing,22000,5,55,0,2013,A, ,433,16250,636704858,156508611,3491260,753,39182,LA,22, , , , , ,Food Processing and Manufacturing, , , ,1
311,Maine,1/1/2009,Food Manufacturing,23000,5,55,0,2009,A, ,520,6103,181767551,72582801,1332772,604,31413,ME,23, , , , ,13104,Food Processing and Manufacturing, , , ,2
311,Maine,1/1/2010,Food Manufacturing,23000,5,55,0,2010,A, ,542,5834,178598816,71493957,2101183,625,32486,ME,23, , , , ,12114,Food Processing and Manufacturing, , , ,2
311,Maine,1/1/2011,Food Manufacturing,23000,5,55,0,2011,A, ,580,6036,193781749,72923105,2243659,658,34200,ME,23, , , , ,12521,Food Processing and Manufacturing, , , ,2
311,Maine,1/1/2012,Food Manufacturing,23000,5,55,0,2012,A, ,607,5715,185356528,70393878,2264489,670,34838,ME,23, , , , ,11229,Food Processing and Manufacturing, , , ,2
311,Maine,1/1/2013,Food Manufacturing,23000,5,55,0,2013,A, ,229,5031,170262390,68050718,2260509,651,33845,ME,23, , , , , ,Food Processing and Manufacturing, , , ,1
311,Maryland,1/1/2009,Food Manufacturing,24000,5,55,0,2009,A, ,810,15485,683869789,142745129,3652406,875,45492,MD,24, , , , ,14777,Food Processing and Manufacturing, , , ,2
311,Maryland,1/1/2010,Food Manufacturing,24000,5,55,0,2010,A, ,877,15450,706120112,148954610,7555668,909,47255,MD,24, , , , ,17732,Food Processing and Manufacturing, , , ,2
311,Maryland,1/1/2011,Food Manufacturing,24000,5,55,0,2011,A, ,956,15438,708174884,148736547,7994271,916,47646,MD,24, , , , ,18103,Food Processing and Manufacturing, , , ,2
311,Maryland,1/1/2012,Food Manufacturing,24000,5,55,0,2012,A, ,1052,15051,694040636,137272850,7872080,928,48255,MD,24, , , , ,19387,Food Processing and Manufacturing, , , ,2
311,Maryland,1/1/2013,Food Manufacturing,24000,5,55,0,2013,A, ,392,14378,655025155,140201490,5976703,876,45557,MD,24, , , , , ,Food Processing and Manufacturing, , , ,1
311,Massachusetts,1/1/2009,Food Manufacturing,25000,5,55,0,2009,A, ,1164,23398,976117247,339875864,12334811,818,42540,MA,25, , , , ,21046,Food Processing and Manufacturing, , , ,2
311,Massachusetts,1/1/2010,Food Manufacturing,25000,5,55,0,2010,A, ,1220,24170,1031927697,351709709,13081984,838,43601,MA,25, , , , ,21044,Food Processing and Manufacturing, , , ,2
311,Massachusetts,1/1/2011,Food Manufacturing,25000,5,55,0,2011,A, ,1271,24057,1042989586,352729686,13926218,853,44343,MA,25, , , , ,22735,Food Processing and Manufacturing, , , ,2
311,Massachusetts,1/1/2012,Food Manufacturing,25000,5,55,0,2012,A, ,1345,24635,1063297579,353762851,14425459,851,44273,MA,25, , , , ,22400,Food Processing and Manufacturing, , , ,2
311,Massachusetts,1/1/2013,Food Manufacturing,25000,5,55,0,2013,A, ,731,24844,1130591092,370981708,14624259,875,45507,MA,25, , , , , ,Food Processing and Manufacturing, , , ,1
311,Michigan,1/1/2009,Food Manufacturing,26000,3,55,0,2009,A,N,1750,34438,1408705118,351858276,17860723,810,42098,MI,26, , , , ,30460,Food Processing and Manufacturing, , , ,3
311,Michigan,1/1/2010,Food Manufacturing,26000,3,55,0,2010,A,N,1838,35188,1475392173,351457401,18190074,831,43220,MI,26, , , , ,31506,Food Processing and Manufacturing, , , ,3
311,Michigan,1/1/2011,Food Manufacturing,26000,3,55,0,2011,A,N,1982,35499,1467296107,350831750,18405674,823,42792,MI,26, , , , ,35409,Food Processing and Manufacturing, , , ,3
311,Michigan,1/1/2012,Food Manufacturing,26000,3,55,0,2012,A,N,2167,34134,1502656100,359934191,19308140,882,45866,MI,26, , , , ,38480,Food Processing and Manufacturing, , , ,3
311,Michigan,1/1/2013,Food Manufacturing,26000,3,55,0,2013,A,N,859,33484,1553687164,359473795,20054028,892,46402,MI,26, , , , , ,Food Processing and Manufacturing, , , ,2
311,Minnesota,1/1/2009,Food Manufacturing,27000,5,55,0,2009,A, ,1265,43458,1711124918,1044754672,15806029,766,39822,MN,27, , , , ,23858,Food Processing and Manufacturing, , , ,2
311,Minnesota,1/1/2010,Food Manufacturing,27000,5,55,0,2010,A, ,1263,43913,1786452357,1080226692,17736790,792,41170,MN,27, , , , ,23770,Food Processing and Manufacturing, , , ,2
311,Minnesota,1/1/2011,Food Manufacturing,27000,5,55,0,2011,A, ,1289,44380,1835553477,1108388827,20424326,805,41878,MN,27, , , , ,22971,Food Processing and Manufacturing, , , ,2
311,Minnesota,1/1/2012,Food Manufacturing,27000,5,55,0,2012,A, ,1343,44932,1874124608,1145982692,22885628,814,42306,MN,27, , , , ,28579,Food Processing and Manufacturing, , , ,2
311,Minnesota,1/1/2013,Food Manufacturing,27000,5,55,0,2013,A, ,720,45335,1977359331,1215944651,23992701,839,43617,MN,27, , , , , ,Food Processing and Manufacturing, , , ,1
311,Mississippi,1/1/2009,Food Manufacturing,28000,5,55,0,2009,A, ,485,24388,607583189,204456879,2400534,485,25214,MS,28, , , , ,6523,Food Processing and Manufacturing, , , ,2
311,Mississippi,1/1/2010,Food Manufacturing,28000,5,55,0,2010,A, ,523,24479,621966611,201129820,2657446,495,25752,MS,28, , , , ,8763,Food Processing and Manufacturing, , , ,2
311,Mississippi,1/1/2011,Food Manufacturing,28000,5,55,0,2011,A, ,549,23455,616935390,337954250,6321847,513,26696,MS,28, , , , ,9563,Food Processing and Manufacturing, , , ,2
311,Mississippi,1/1/2012,Food Manufacturing,28000,5,55,0,2012,A, ,592,22735,614776182,328822890,7062882,529,27516,MS,28, , , , ,9970,Food Processing and Manufacturing, , , ,2
311,Mississippi,1/1/2013,Food Manufacturing,28000,5,55,0,2013,A, ,202,22254,623895677,328305631,5476983,539,28035,MS,28, , , , , ,Food Processing and Manufacturing, , , ,1
311,Missouri,1/1/2009,Food Manufacturing,29000,5,55,0,2009,A, ,1172,41487,1606595512,524296852,9047206,755,39252,MO,29, , , , ,18491,Food Processing and Manufacturing, , , ,2
311,Missouri,1/1/2010,Food Manufacturing,29000,5,55,0,2010,A, ,1164,39330,1659657000,541741230,9449962,823,42803,MO,29, , , , ,18145,Food Processing and Manufacturing, , , ,2
311,Missouri,1/1/2011,Food Manufacturing,29000,5,55,0,2011,A, ,1172,39352,1601838606,535636738,9904090,794,41312,MO,29, , , , ,18909,Food Processing and Manufacturing, , , ,2
311,Missouri,1/1/2012,Food Manufacturing,29000,5,55,0,2012,A, ,1322,40477,1829426766,552661616,10337584,885,46027,MO,29, , , , ,21697,Food Processing and Manufacturing, , , ,2
311,Missouri,1/1/2013,Food Manufacturing,29000,5,55,0,2013,A, ,604,38796,1689712274,535823364,9289513,838,43554,MO,29, , , , , ,Food Processing and Manufacturing, , , ,1
311,Montana,1/1/2009,Food Manufacturing,30000,5,55,0,2009,A, ,345,2718,79645265,53084376,562018,601,31243,MT,30, , , , ,4286,Food Processing and Manufacturing, , , ,2
311,Montana,1/1/2010,Food Manufacturing,30000,5,55,0,2010,A, ,365,2695,81048156,55672020,1040862,622,32347,MT,30, , , , ,5461,Food Processing and Manufacturing, , , ,2
311,Montana,1/1/2011,Food Manufacturing,30000,5,55,0,2011,A, ,367,2701,81583227,55314153,1203230,626,32575,MT,30, , , , ,5540,Food Processing and Manufacturing, , , ,2
311,Montana,1/1/2012,Food Manufacturing,30000,5,55,0,2012,A, ,393,2732,81083716,55589915,1213501,621,32286,MT,30, , , , ,6351,Food Processing and Manufacturing, , , ,2
311,Montana,1/1/2013,Food Manufacturing,30000,5,55,0,2013,A, ,173,2559,83539355,56936379,1203991,628,32645,MT,30, , , , , ,Food Processing and Manufacturing, , , ,1
311,Nebraska,1/1/2009,Food Manufacturing,31000,5,55,0,2009,A, ,518,33578,1215373019,352512424,3889065,700,36395,NE,31, , , , ,6425,Food Processing and Manufacturing, , , ,2
311,Nebraska,1/1/2010,Food Manufacturing,31000,5,55,0,2010,A, ,520,33346,1258012060,349560934,9393656,730,37945,NE,31, , , , ,5115,Food Processing and Manufacturing, , , ,2
311,Nebraska,1/1/2011,Food Manufacturing,31000,5,55,0,2011,A, ,512,33766,1265430267,351018680,9214959,725,37693,NE,31, , , , ,5788,Food Processing and Manufacturing, , , ,2
311,Nebraska,1/1/2012,Food Manufacturing,31000,5,55,0,2012,A, ,545,33691,1271012568,357541099,8040570,730,37973,NE,31, , , , ,6340,Food Processing and Manufacturing, , , ,2
311,Nebraska,1/1/2013,Food Manufacturing,31000,5,55,0,2013,A, ,315,33900,1311144825,359205089,5580042,744,38677,NE,31, , , , , ,Food Processing and Manufacturing, , , ,1
311,Nevada,1/1/2009,Food Manufacturing,32000,5,55,0,2009,A, ,353,4639,169390680,109667877,1470611,729,37928,NV,32, , , , ,6674,Food Processing and Manufacturing, , , ,2
311,Nevada,1/1/2010,Food Manufacturing,32000,5,55,0,2010,A, ,356,4605,165437372,108285753,1227499,718,37338,NV,32, , , , ,6071,Food Processing and Manufacturing, , , ,2
311,Nevada,1/1/2011,Food Manufacturing,32000,5,55,0,2011,A, ,378,4792,166382684,109461795,1637833,697,36218,NV,32, , , , ,8043,Food Processing and Manufacturing, , , ,2
311,Nevada,1/1/2012,Food Manufacturing,32000,5,55,0,2012,A, ,429,5146,184413373,118239444,2456758,723,37579,NV,32, , , , ,9413,Food Processing and Manufacturing, , , ,2
311,Nevada,1/1/2013,Food Manufacturing,32000,5,55,0,2013,A, ,211,5167,192293387,122920833,2572949,716,37214,NV,32, , , , , ,Food Processing and Manufacturing, , , ,1
311,New Hampshire,1/1/2009,Food Manufacturing,33000,5,55,0,2009,A, ,325,2522,101001931,21136503,458429,841,43722,NH,33, , , , ,5435,Food Processing and Manufacturing, , , ,2
311,New Hampshire,1/1/2010,Food Manufacturing,33000,5,55,0,2010,A, ,338,2453,105533080,24856531,800026,914,47523,NH,33, , , , ,7011,Food Processing and Manufacturing, , , ,2
311,New Hampshire,1/1/2011,Food Manufacturing,33000,5,55,0,2011,A, ,351,2446,112226004,29023619,895930,981,50993,NH,33, , , , ,6984,Food Processing and Manufacturing, , , ,2
311,New Hampshire,1/1/2012,Food Manufacturing,33000,5,55,0,2012,A, ,394,2528,113247440,32930604,952092,967,50299,NH,33, , , , ,8389,Food Processing and Manufacturing, , , ,2
311,New Hampshire,1/1/2013,Food Manufacturing,33000,5,55,0,2013,A, ,117,2319,124028311,34839776,723887,1028,53476,NH,33, , , , , ,Food Processing and Manufacturing, , , ,1
311,New Jersey,1/1/2009,Food Manufacturing,34000,5,55,0,2009,A, ,1689,30168,1481193997,729931498,14876153,968,50312,NJ,34, , , , ,33301,Food Processing and Manufacturing, , , ,2
311,New Jersey,1/1/2010,Food Manufacturing,34000,5,55,0,2010,A, ,1757,30373,1509734812,752273341,18229186,981,51025,NJ,34, , , , ,39784,Food Processing and Manufacturing, , , ,2
311,New Jersey,1/1/2011,Food Manufacturing,34000,5,55,0,2011,A, ,1808,30831,1519425197,765904278,21645880,974,50624,NJ,34, , , , ,41641,Food Processing and Manufacturing, , , ,2
311,New Jersey,1/1/2012,Food Manufacturing,34000,5,55,0,2012,A, ,1913,31630,1563780471,801684818,24123484,979,50887,NJ,34, , , , ,45005,Food Processing and Manufacturing, , , ,2
311,New Jersey,1/1/2013,Food Manufacturing,34000,5,55,0,2013,A, ,1040,30515,1485996113,797554841,23313900,936,48698,NJ,34, , , , , ,Food Processing and Manufacturing, , , ,1
311,New Mexico,1/1/2009,Food Manufacturing,35000,5,55,0,2009,A, ,373,5304,160386635,97952665,1402345,606,31509,NM,35, , , , ,8083,Food Processing and Manufacturing, , , ,2
311,New Mexico,1/1/2010,Food Manufacturing,35000,5,55,0,2010,A, ,368,5356,169188363,100356243,1650082,631,32828,NM,35, , , , ,9417,Food Processing and Manufacturing, , , ,2
311,New Mexico,1/1/2011,Food Manufacturing,35000,5,55,0,2011,A, ,403,5549,175082380,106232905,1936492,633,32910,NM,35, , , , ,9688,Food Processing and Manufacturing, , , ,2
311,New Mexico,1/1/2012,Food Manufacturing,35000,5,55,0,2012,A, ,445,5822,186699365,114921937,1639471,646,33577,NM,35, , , , ,9640,Food Processing and Manufacturing, , , ,2
311,New Mexico,1/1/2013,Food Manufacturing,35000,3,55,0,2013,A,N,194,5629,192129974,118235589,1908005,656,34132,NM,35, , , , , ,Food Processing and Manufacturing, , , ,2
311,New York,1/1/2009,Food Manufacturing,36000,5,55,0,2009,A, ,4387,50645,1915204904,464564855,16520148,762,39618,NY,36, , , , ,92027,Food Processing and Manufacturing, , , ,2
311,New York,1/1/2010,Food Manufacturing,36000,5,55,0,2010,A, ,4632,51519,1979202436,467802943,18938137,777,40379,NY,36, , , , ,100981,Food Processing and Manufacturing, , , ,2
311,New York,1/1/2011,Food Manufacturing,36000,5,55,0,2011,A, ,4977,52504,1989632189,484206956,19624218,770,40025,NY,36, , , , ,105641,Food Processing and Manufacturing, , , ,2
311,New York,1/1/2012,Food Manufacturing,36000,5,55,0,2012,A, ,5198,54490,2102880552,503784030,20402020,785,40810,NY,36, , , , ,110970,Food Processing and Manufacturing, , , ,2
311,New York,1/1/2013,Food Manufacturing,36000,5,55,0,2013,A, ,2274,52412,2171574400,517709278,20309651,797,41433,NY,36, , , , , ,Food Processing and Manufacturing, , , ,1
311,North Carolina,1/1/2009,Food Manufacturing,37000,5,55,0,2009,A, ,1551,53175,1657834950,984905674,12668601,610,31738,NC,37, , , , ,24148,Food Processing and Manufacturing, , , ,2
311,North Carolina,1/1/2010,Food Manufacturing,37000,5,55,0,2010,A, ,1551,52047,1715533312,982377656,14338670,645,33554,NC,37, , , , ,25389,Food Processing and Manufacturing, , , ,2
311,North Carolina,1/1/2011,Food Manufacturing,37000,5,55,0,2011,A, ,1823,52379,1703412398,977656094,15610537,639,33244,NC,37, , , , ,30810,Food Processing and Manufacturing, , , ,2
311,North Carolina,1/1/2012,Food Manufacturing,37000,5,55,0,2012,A, ,1916,51922,1738569671,1015544010,16460890,659,34289,NC,37, , , , ,29934,Food Processing and Manufacturing, , , ,2
311,North Carolina,1/1/2013,Food Manufacturing,37000,5,55,0,2013,A, ,715,51547,1812951203,1044722914,19042696,676,35171,NC,37, , , , , ,Food Processing and Manufacturing, , , ,1
311,North Dakota,1/1/2009,Food Manufacturing,38000,2,55,0,2009,A,N,183,5021,193152953,113896347,582359,748,38901,ND,38, , , , ,1702,Food Processing and Manufacturing, , , ,3
311,North Dakota,1/1/2010,Food Manufacturing,38000,2,55,0,2010,A,N,186,4894,200262076,118294218,1451052,797,41432,ND,38, , , , ,1497,Food Processing and Manufacturing, , , ,3
311,North Dakota,1/1/2011,Food Manufacturing,38000,2,55,0,2011,A,N,184,4971,209757830,128282474,1765026,821,42668,ND,38, , , , ,1557,Food Processing and Manufacturing, , , ,3
311,North Dakota,1/1/2012,Food Manufacturing,38000,2,55,0,2012,A,N,192,4927,217832948,131874922,794420,861,44793,ND,38, , , , ,2809,Food Processing and Manufacturing, , , ,3
311,North Dakota,1/1/2013,Food Manufacturing,38000,2,55,0,2013,A,N,129,4786,221829727,143687983,711055,891,46346,ND,38, , , , , ,Food Processing and Manufacturing, , , ,2
311,Ohio,1/1/2009,Food Manufacturing,39000,5,55,0,2009,A, ,2119,54289,2404582154,543771849,14086380,869,45199,OH,39, , , , ,35448,Food Processing and Manufacturing, , , ,2
311,Ohio,1/1/2010,Food Manufacturing,39000,5,55,0,2010,A, ,2168,54761,2463532954,555242741,15260138,884,45950,OH,39, , , , ,37426,Food Processing and Manufacturing, , , ,2
311,Ohio,1/1/2011,Food Manufacturing,39000,5,55,0,2011,A, ,2316,55822,2534800559,564326916,18491063,894,46489,OH,39, , , , ,38051,Food Processing and Manufacturing, , , ,2
311,Ohio,1/1/2012,Food Manufacturing,39000,5,55,0,2012,A, ,2554,57761,2667732315,582834242,17611966,912,47441,OH,39, , , , ,42631,Food Processing and Manufacturing, , , ,2
311,Ohio,1/1/2013,Food Manufacturing,39000,5,55,0,2013,A, ,1036,57010,2720208410,586791464,15402947,918,47715,OH,39, , , , , ,Food Processing and Manufacturing, , , ,1
311,Oklahoma,1/1/2009,Food Manufacturing,40000,5,55,0,2009,A, ,670,16409,539909308,248042692,1319689,643,33449,OK,40, , , , ,7864,Food Processing and Manufacturing, , , ,2
311,Oklahoma,1/1/2010,Food Manufacturing,40000,5,55,0,2010,A, ,689,15978,559759128,250000277,1854589,686,35671,OK,40, , , , ,9988,Food Processing and Manufacturing, , , ,2
311,Oklahoma,1/1/2011,Food Manufacturing,40000,5,55,0,2011,A, ,720,16080,543386848,300902652,5689688,663,34484,OK,40, , , , ,10639,Food Processing and Manufacturing, , , ,2
311,Oklahoma,1/1/2012,Food Manufacturing,40000,5,55,0,2012,A, ,717,15589,545435129,300863899,7273543,688,35753,OK,40, , , , ,10598,Food Processing and Manufacturing, , , ,2
311,Oklahoma,1/1/2013,Food Manufacturing,40000,5,55,0,2013,A, ,406,14971,546921042,301446229,7210950,703,36532,OK,40, , , , , ,Food Processing and Manufacturing, , , ,1
311,Oregon,1/1/2009,Food Manufacturing,41000,3,55,0,2009,A,N,1083,23786,780331281,571823338,11987304,645,33547,OR,41, , , , ,15843,Food Processing and Manufacturing, , , ,3
311,Oregon,1/1/2010,Food Manufacturing,41000,3,55,0,2010,A,N,1164,24337,804599368,594601143,16262663,652,33879,OR,41, , , , ,18887,Food Processing and Manufacturing, , , ,3
311,Oregon,1/1/2011,Food Manufacturing,41000,3,55,0,2011,A,N,1243,24809,827861604,611814533,18482368,659,34247,OR,41, , , , ,18957,Food Processing and Manufacturing, , , ,3
311,Oregon,1/1/2012,Food Manufacturing,41000,3,55,0,2012,A,N,1355,25393,876797408,644856421,19340084,683,35529,OR,41, , , , ,25208,Food Processing and Manufacturing, , , ,3
311,Oregon,1/1/2013,Food Manufacturing,41000,3,55,0,2013,A,N,659,25851,933655101,697999188,21645554,695,36117,OR,41, , , , , ,Food Processing and Manufacturing, , , ,2
311,Pennsylvania,1/1/2009,Food Manufacturing,42000,5,55,0,2009,A, ,2634,68199,2793807868,599271802,30338289,804,41822,PA,42, , , , ,53867,Food Processing and Manufacturing, , , ,2
311,Pennsylvania,1/1/2010,Food Manufacturing,42000,5,55,0,2010,A, ,2709,67952,2868746236,598246473,33296804,830,43141,PA,42, , , , ,57526,Food Processing and Manufacturing, , , ,2
311,Pennsylvania,1/1/2011,Food Manufacturing,42000,5,55,0,2011,A, ,2816,68339,2956859007,607743784,39497505,852,44300,PA,42, , , , ,62734,Food Processing and Manufacturing, , , ,2
311,Pennsylvania,1/1/2012,Food Manufacturing,42000,5,55,0,2012,A, ,2994,68626,3048345651,608964401,40749608,877,45590,PA,42, , , , ,75692,Food Processing and Manufacturing, , , ,2
311,Pennsylvania,1/1/2013,Food Manufacturing,42000,5,55,0,2013,A, ,1245,67467,3074287774,648743221,44936923,876,45568,PA,42, , , , , ,Food Processing and Manufacturing, , , ,1
311,Puerto Rico,1/1/2009,Food Manufacturing,72000,5,55,0,2009,A, ,594,11488,274100379,83382695,2325015,459,23859,PR,72, , , , , ,Food Processing and Manufacturing, , , ,1
